App,Category,Rating,Reviews,Installs,Type,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Reviews_numeric,Reviews_isnull,Price Numerical,Positive Ratio
Cooking Fever,GAME,4.5,3197865.0,"100,000,000+",Free,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,3197865.0,False,0.0,0.4074074074074074
Bubble Shooter,GAME,4.5,148895.0,"10,000,000+",Free,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up,148895.0,False,0.0,0.6896551724137931
Candy Crush Soda Saga,GAME,4.4,6198880.0,"100,000,000+",Free,Everyone,Casual,2018-07-10,1.118.4,4.1 and up,6198880.0,False,0.0,0.37349397590361444
Fishdom,GAME,4.6,2157930.0,"10,000,000+",Free,Everyone,Puzzle,2018-07-19,2.21.5,4.0.3 and up,2157930.0,False,0.0,0.6585365853658537
Garena Free Fire,GAME,4.5,5465624.0,"100,000,000+",Free,Teen,Action,2018-08-03,1.21.0,4.0.3 and up,5465624.0,False,0.0,0.6126126126126126
Block Puzzle,GAME,4.6,59854.0,"5,000,000+",Free,Everyone,Puzzle,2018-03-06,2.9,2.3 and up,59854.0,False,0.0,0.538961038961039
Bowmasters,GAME,4.7,1534466.0,"50,000,000+",Free,Teen,Action,2018-07-23,2.12.5,4.1 and up,1534466.0,False,0.0,0.5416666666666666
Clash Royale,GAME,4.6,23134775.0,"100,000,000+",Free,Everyone 10+,Strategy,2018-06-27,2.3.2,4.1 and up,23134775.0,False,0.0,0.6484848484848484
Granny,GAME,4.5,1137271.0,"50,000,000+",Free,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up,1137271.0,False,0.0,0.6551724137931034
Galaxy Attack: Alien Shooter,GAME,4.6,506275.0,"10,000,000+",Free,Everyone,Arcade,2018-08-01,5.66,4.1 and up,506275.0,False,0.0,0.6194029850746269
Angry Birds Rio,GAME,4.4,2610622.0,"100,000,000+",Free,Everyone,Arcade,2018-07-03,2.6.9,4.1 and up,2610622.0,False,0.0,0.38461538461538464
Farm Heroes Saga,GAME,4.4,7614271.0,"100,000,000+",Free,Everyone,Casual,2018-07-26,5.1.8,2.3 and up,7614271.0,False,0.0,0.41818181818181815
Dream League Soccer 2018,GAME,4.6,9882639.0,"100,000,000+",Free,Everyone,Sports,2018-07-16,5.064,4.4 and up,9882639.0,False,0.0,0.6666666666666666
Angry Birds Classic,GAME,4.4,5566805.0,"100,000,000+",Free,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up,5566805.0,False,0.0,0.4542124542124542
Fruits Bomb,GAME,4.4,74673.0,"10,000,000+",Free,Everyone,Casual,2018-07-06,3.3.3179,4.0.3 and up,74673.0,False,0.0,0.7468354430379747
Hill Climb Racing 2,GAME,4.6,2750410.0,"100,000,000+",Free,Everyone,Racing,2018-08-02,1.17.2,4.2 and up,2750410.0,False,0.0,0.734375
Flow Free,GAME,4.3,1295606.0,"100,000,000+",Free,Everyone,Puzzle,2018-04-11,4.0,4.1 and up,1295606.0,False,0.0,0.6558441558441559
Farm Fruit Pop: Party Time,GAME,4.4,9305.0,"1,000,000+",Free,Everyone,Casual,2018-08-02,1.9.2,4.0.3 and up,9305.0,False,0.0,0.6129032258064516
Helix Jump,GAME,4.2,1498648.0,"100,000,000+",Free,Everyone,Action,2018-04-09,1.0.6,4.1 and up,1498648.0,False,0.0,0.7655677655677655
Candy Crush Saga,GAME,4.4,22428456.0,"500,000,000+",Free,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up,22428456.0,False,0.0,0.425
Granny,GAME,4.5,1137267.0,"50,000,000+",Free,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up,1137267.0,False,0.0,0.6551724137931034
8 Ball Pool,GAME,4.5,14200344.0,"100,000,000+",Free,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,14200344.0,False,0.0,0.4748858447488584
Bowmasters,GAME,4.7,1535084.0,"50,000,000+",Free,Teen,Action,2018-07-23,2.12.5,4.1 and up,1535084.0,False,0.0,0.5416666666666666
Color by Number – New Coloring Book,GAME,4.7,141529.0,"5,000,000+",Free,Everyone 10+,Board,2018-08-01,2.0.6,4.1 and up,141529.0,False,0.0,0.8918918918918919
Extreme Car Driving Simulator,GAME,4.3,2251012.0,"100,000,000+",Free,Everyone,Racing,2018-05-03,4.17.2,4.0 and up,2251012.0,False,0.0,0.5
Color Road,GAME,4.1,84911.0,"10,000,000+",Free,Everyone,Arcade,2018-07-19,2.5.0,4.1 and up,84911.0,False,0.0,0.3783783783783784
Draw In,GAME,4.2,46416.0,"10,000,000+",Free,Everyone,Arcade,2018-07-23,1.0.8,4.1 and up,46416.0,False,0.0,0.0
Baseball Boy!,GAME,3.4,148177.0,"10,000,000+",Free,Everyone,Arcade,2018-07-27,1.7.2,4.1 and up,148177.0,False,0.0,0.5
Episode - Choose Your Story,GAME,4.3,1841061.0,"50,000,000+",Free,Teen,Simulation,2018-07-31,Varies with device,Varies with device,1841061.0,False,0.0,0.5875
Hello Stars,GAME,4.6,101686.0,"10,000,000+",Free,Everyone,Puzzle,2018-08-04,1.8.2,4.1 and up,101686.0,False,0.0,0.5970149253731343
Helix Jump,GAME,4.2,1499373.0,"100,000,000+",Free,Everyone,Action,2018-04-09,1.0.6,4.1 and up,1499373.0,False,0.0,0.7655677655677655
Flip the Gun - Simulator Game,GAME,4.2,195558.0,"10,000,000+",Free,Everyone,Arcade,2018-07-26,1.2,5.0 and up,195558.0,False,0.0,0.5384615384615384
Harry Potter: Hogwarts Mystery,GAME,4.4,1107310.0,"10,000,000+",Free,Teen,Adventure,2018-08-01,1.8.2,4.4 and up,1107310.0,False,0.0,0.7407407407407407
Grim Soul: Dark Fantasy Survival,GAME,4.5,189773.0,"5,000,000+",Free,Teen,Role Playing,2018-07-18,1.1.1,4.1 and up,189773.0,False,0.0,0.6111111111111112
DRAGON BALL LEGENDS,GAME,4.6,337752.0,"5,000,000+",Free,Teen,Action,2018-08-03,1.11.0,6.0 and up,337752.0,False,0.0,0.7604790419161677
Disney Heroes: Battle Mode,GAME,4.6,102107.0,"5,000,000+",Free,Everyone 10+,Strategy,2018-07-31,1.2.2,Varies with device,102107.0,False,0.0,0.5
Homescapes,GAME,4.6,3093358.0,"10,000,000+",Free,Everyone,Casual,2018-07-13,1.8.0.900,4.0.3 and up,3093358.0,False,0.0,0.5192307692307693
Hero Hunters,GAME,4.4,70747.0,"5,000,000+",Free,Teen,Action,2018-07-31,1.7,4.4 and up,70747.0,False,0.0,0.5333333333333333
Cooking Madness - A Chef's Restaurant Games,GAME,4.7,358817.0,"10,000,000+",Free,Everyone,Arcade,2018-07-30,1.2.2,4.1 and up,358817.0,False,0.0,0.5405405405405406
Dino War: Rise of Beasts,GAME,4.1,18996.0,"1,000,000+",Free,Teen,Strategy,2018-08-01,1.5.2,4.1 and up,18996.0,False,0.0,0.5925925925925926
Guns of Glory,GAME,4.0,120592.0,"10,000,000+",Free,Everyone 10+,Strategy,2018-07-31,2.0.2,4.0.3 and up,120592.0,False,0.0,0.35
Final Fantasy XV: A New Empire,GAME,4.0,484981.0,"10,000,000+",Free,Everyone 10+,Strategy,2018-06-15,3.30.4.83,4.1 and up,484981.0,False,0.0,0.40625
Chapters: Interactive Stories,GAME,4.5,73539.0,"1,000,000+",Free,Mature 17+,Role Playing,2018-08-02,1.3.3,4.3 and up,73539.0,False,0.0,0.7894736842105263
Honkai Impact 3rd,GAME,4.7,59017.0,"1,000,000+",Free,Teen,Action,2018-07-03,2.2.1,4.3 and up,59017.0,False,0.0,0.7105263157894737
Farming Simulator 18,GAME,4.5,18125.0,"100,000+",Paid,Everyone,Simulation;Education,2018-07-09,Varies with device,4.4 and up,18125.0,False,4.99,0.6153846153846154
Call of Duty:Black Ops Zombies,GAME,4.2,13004.0,"100,000+",Paid,Teen,Action,2016-12-20,1.0.11,2.3.3 and up,13004.0,False,6.99,0.0
DRAGON BALL LEGENDS,GAME,4.6,337913.0,"5,000,000+",Free,Teen,Action,2018-08-03,1.11.0,6.0 and up,337913.0,False,0.0,0.7604790419161677
Candy Crush Saga,GAME,4.4,22429716.0,"500,000,000+",Free,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up,22429716.0,False,0.0,0.425
Angry Birds 2,GAME,4.6,3883589.0,"100,000,000+",Free,Everyone,Casual,2018-07-26,2.21.1,4.1 and up,3883589.0,False,0.0,0.5517241379310345
8 Ball Pool,GAME,4.5,14200550.0,"100,000,000+",Free,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,14200550.0,False,0.0,0.4748858447488584
Fallout Shelter,GAME,4.6,2719142.0,"10,000,000+",Free,Teen,Simulation,2018-06-11,1.13.12,4.1 and up,2719142.0,False,0.0,0.84375
Harry Potter: Hogwarts Mystery,GAME,4.4,1107197.0,"10,000,000+",Free,Teen,Adventure,2018-08-01,1.8.2,4.4 and up,1107197.0,False,0.0,0.7407407407407407
Best Fiends - Free Puzzle Game,GAME,4.6,1480189.0,"10,000,000+",Free,Everyone,Casual,2018-08-02,5.8.1,Varies with device,1480189.0,False,0.0,1.0
Choices: Stories You Play,GAME,4.6,807338.0,"10,000,000+",Free,Teen,Simulation,2018-07-30,2.3.5,4.0.3 and up,807338.0,False,0.0,0.5384615384615384
Game of Thrones: Conquest™,GAME,4.0,90218.0,"1,000,000+",Free,Teen,Strategy,2018-08-03,1.8.225278,6.0 and up,90218.0,False,0.0,0.6666666666666666
FINAL FANTASY BRAVE EXVIUS,GAME,4.6,745684.0,"5,000,000+",Free,Teen,Role Playing,2018-07-17,3.0.2,4.0.3 and up,745684.0,False,0.0,0.7105263157894737
Fate/Grand Order (English),GAME,4.4,16601.0,"500,000+",Free,Teen,Role Playing,2018-07-26,1.18.0,4.0 and up,16601.0,False,0.0,0.55
Honkai Impact 3rd,GAME,4.7,59017.0,"1,000,000+",Free,Teen,Action,2018-07-03,2.2.1,4.3 and up,59017.0,False,0.0,0.7105263157894737
Dungeon Hunter Champions: Epic Online Action RPG,GAME,4.2,26247.0,"1,000,000+",Free,Teen,Role Playing,2018-07-26,1.1.40,4.0.3 and up,26247.0,False,0.0,0.55
Candy Crush Saga,GAME,4.4,22430188.0,"500,000,000+",Free,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up,22430188.0,False,0.0,0.425
8 Ball Pool,GAME,4.5,14201891.0,"100,000,000+",Free,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,14201891.0,False,0.0,0.4748858447488584
Candy Crush Soda Saga,GAME,4.4,6199095.0,"100,000,000+",Free,Everyone,Casual,2018-07-10,1.118.4,4.1 and up,6199095.0,False,0.0,0.37349397590361444
Bubble Shooter,GAME,4.5,148945.0,"10,000,000+",Free,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up,148945.0,False,0.0,0.6896551724137931
Clash Royale,GAME,4.6,23136735.0,"100,000,000+",Free,Everyone 10+,Strategy,2018-06-27,2.3.2,4.1 and up,23136735.0,False,0.0,0.6484848484848484
Clash of Clans,GAME,4.6,44893888.0,"100,000,000+",Free,Everyone 10+,Strategy,2018-07-15,10.322.16,4.1 and up,44893888.0,False,0.0,0.696969696969697
Farm Heroes Saga,GAME,4.4,7614415.0,"100,000,000+",Free,Everyone,Casual,2018-07-26,5.1.8,2.3 and up,7614415.0,False,0.0,0.41818181818181815
Block Puzzle,GAME,4.6,59907.0,"5,000,000+",Free,Everyone,Puzzle,2018-03-06,2.9,2.3 and up,59907.0,False,0.0,0.538961038961039
Flow Free,GAME,4.3,1295625.0,"100,000,000+",Free,Everyone,Puzzle,2018-04-11,4.0,4.1 and up,1295625.0,False,0.0,0.6558441558441559
Homescapes,GAME,4.6,3093932.0,"10,000,000+",Free,Everyone,Casual,2018-07-13,1.8.0.900,4.0.3 and up,3093932.0,False,0.0,0.5192307692307693
Cooking Fever,GAME,4.5,3198176.0,"100,000,000+",Free,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,3198176.0,False,0.0,0.4074074074074074
Gardenscapes,GAME,4.6,4129665.0,"50,000,000+",Free,Everyone,Casual,2018-07-13,2.6.2,4.0.3 and up,4129665.0,False,0.0,0.5263157894736842
Fishdom,GAME,4.6,2158580.0,"10,000,000+",Free,Everyone,Puzzle,2018-07-19,2.21.5,4.0.3 and up,2158580.0,False,0.0,0.6585365853658537
Galaxy Attack: Alien Shooter,GAME,4.6,506593.0,"10,000,000+",Free,Everyone,Arcade,2018-08-01,5.66,4.1 and up,506593.0,False,0.0,0.6194029850746269
Granny,GAME,4.5,1138239.0,"50,000,000+",Free,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up,1138239.0,False,0.0,0.6551724137931034
Dream League Soccer 2018,GAME,4.6,9883806.0,"100,000,000+",Free,Everyone,Sports,2018-07-16,5.064,4.4 and up,9883806.0,False,0.0,0.6666666666666666
Fruits Bomb,GAME,4.4,74695.0,"10,000,000+",Free,Everyone,Casual,2018-07-06,3.3.3179,4.0.3 and up,74695.0,False,0.0,0.7468354430379747
Angry Birds Classic,GAME,4.4,5566889.0,"100,000,000+",Free,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up,5566889.0,False,0.0,0.4542124542124542
Bowmasters,GAME,4.7,1535973.0,"50,000,000+",Free,Teen,Action,2018-07-23,2.12.5,4.1 and up,1535973.0,False,0.0,0.5416666666666666
Hill Climb Racing,GAME,4.4,8923818.0,"100,000,000+",Free,Everyone,Racing,2018-07-02,1.37.2,4.2 and up,8923818.0,False,0.0,0.7045454545454546
Garena Free Fire,GAME,4.5,5476569.0,"100,000,000+",Free,Teen,Action,2018-08-03,1.21.0,4.0.3 and up,5476569.0,False,0.0,0.6126126126126126
Doodle Jump,GAME,4.3,1083571.0,"50,000,000+",Free,Everyone,Arcade,2018-07-20,Varies with device,Varies with device,1083571.0,False,0.0,0.6222222222222222
Helix Jump,GAME,4.2,1500999.0,"100,000,000+",Free,Everyone,Action,2018-04-09,1.0.6,4.1 and up,1500999.0,False,0.0,0.7655677655677655
Crossy Road,GAME,4.5,4230886.0,"100,000,000+",Free,Everyone,Action,2018-08-01,3.1.0,5.0 and up,4230886.0,False,0.0,0.7362637362637363
Bowmasters,GAME,4.7,1535973.0,"50,000,000+",Free,Teen,Action,2018-07-23,2.12.5,4.1 and up,1535973.0,False,0.0,0.5416666666666666
Dude Perfect 2,GAME,4.5,401425.0,"10,000,000+",Free,Everyone,Action,2017-04-12,1.6.1,4.0.3 and up,401425.0,False,0.0,0.6785714285714286
Alto's Adventure,GAME,4.6,515657.0,"10,000,000+",Free,Everyone,Action,2018-06-05,1.7.1,4.0 and up,515657.0,False,0.0,0.5885714285714285
DEER HUNTER 2018,GAME,4.3,955656.0,"10,000,000+",Free,Teen,Action,2018-06-26,5.1.2,3.0 and up,955656.0,False,0.0,0.0
DRAGON BALL LEGENDS,GAME,4.6,337913.0,"5,000,000+",Free,Teen,Action,2018-08-03,1.11.0,6.0 and up,337913.0,False,0.0,0.7604790419161677
DEAD TARGET: FPS Zombie Apocalypse Survival Games,GAME,4.5,1468591.0,"50,000,000+",Free,Mature 17+,Action,2018-07-23,Varies with device,Varies with device,1468591.0,False,0.0,0.528
Anger of stick 5 : zombie,GAME,4.5,549039.0,"50,000,000+",Free,Teen,Action,2018-08-03,1.1.5,2.3 and up,549039.0,False,0.0,0.6666666666666666
CATS: Crash Arena Turbo Stars,GAME,4.7,1559650.0,"50,000,000+",Free,Everyone,Action,2018-07-09,2.11.1,4.1 and up,1559650.0,False,0.0,0.6140350877192983
DINO HUNTER: DEADLY SHORES,GAME,4.4,1381820.0,"10,000,000+",Free,Teen,Action,2017-03-14,3.1.1,3.0 and up,1381820.0,False,0.0,0.5652173913043478
Extreme Match,GAME,4.5,696.0,"100,000+",Free,Everyone,Action,2018-07-05,1.1.7,4.1 and up,696.0,False,0.0,0.6785714285714286
Agar.io,GAME,4.2,3816799.0,"100,000,000+",Free,Everyone,Action,2018-07-23,2.2.8,4.0.3 and up,3816799.0,False,0.0,0.4411764705882353
Garena Free Fire,GAME,4.5,5476569.0,"100,000,000+",Free,Teen,Action,2018-08-03,1.21.0,4.0.3 and up,5476569.0,False,0.0,0.6126126126126126
Battlelands Royale,GAME,4.4,105620.0,"1,000,000+",Free,Everyone 10+,Action,2018-07-16,0.5.8,4.1 and up,105620.0,False,0.0,0.5955056179775281
Arrow.io,GAME,4.5,343263.0,"10,000,000+",Free,Everyone 10+,Action,2018-08-06,1.2.6,4.0.3 and up,343263.0,False,0.0,0.5578947368421052
BEYBLADE BURST app,GAME,4.5,216849.0,"10,000,000+",Free,Everyone,Action;Action & Adventure,2018-07-16,Varies with device,Varies with device,216849.0,False,0.0,0.4444444444444444
Dragon Hills,GAME,4.5,354373.0,"10,000,000+",Free,Everyone 10+,Action,2017-10-12,1.2.7,4.1 and up,354373.0,False,0.0,0.6666666666666666
DC Super Hero Girls™,GAME,4.3,43055.0,"5,000,000+",Free,Everyone,Action;Action & Adventure,2018-06-29,2.8.0,4.0 and up,43055.0,False,0.0,0.8823529411764706
Dinosaur Simulator: Dino World,GAME,4.0,26649.0,"5,000,000+",Free,Teen,Action,2018-08-05,1.2,4.2 and up,26649.0,False,0.0,0.38461538461538464
GUNSHIP BATTLE: Helicopter 3D,GAME,4.3,2151039.0,"50,000,000+",Free,Teen,Action,2018-08-01,2.6.61,4.0.3 and up,2151039.0,False,0.0,0.5294117647058824
Candy Crush Saga,GAME,4.4,22430188.0,"500,000,000+",Free,Everyone,Casual,2018-07-05,1.129.0.2,4.1 and up,22430188.0,False,0.0,0.425
Block Puzzle,GAME,4.6,59907.0,"5,000,000+",Free,Everyone,Puzzle,2018-03-06,2.9,2.3 and up,59907.0,False,0.0,0.538961038961039
Helix Jump,GAME,4.2,1500622.0,"100,000,000+",Free,Everyone,Action,2018-04-09,1.0.6,4.1 and up,1500622.0,False,0.0,0.7655677655677655
8 Ball Pool,GAME,4.5,14201604.0,"100,000,000+",Free,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,14201604.0,False,0.0,0.4748858447488584
Bubble Shooter,GAME,4.5,148990.0,"10,000,000+",Free,Everyone,Casual,2018-07-17,1.20.1,4.0.3 and up,148990.0,False,0.0,0.6896551724137931
Bubble Shooter Genies,GAME,4.5,26985.0,"5,000,000+",Free,Everyone,Casual,2018-06-04,1.9.1,4.0.3 and up,26985.0,False,0.0,0.6
Blossom Blast Saga,GAME,4.5,1125438.0,"10,000,000+",Free,Everyone,Casual,2018-07-05,57.0.8,4.0.3 and up,1125438.0,False,0.0,0.4722222222222222
Hill Climb Racing,GAME,4.4,8923847.0,"100,000,000+",Free,Everyone,Racing,2018-07-02,1.37.2,4.2 and up,8923847.0,False,0.0,0.7045454545454546
Bubble Shooter 2,GAME,4.3,23043.0,"5,000,000+",Free,Everyone,Arcade,2018-07-25,3.5,4.1 and up,23043.0,False,0.0,0.7272727272727273
Candy Bomb,GAME,4.4,42145.0,"10,000,000+",Free,Everyone,Casual;Brain Games,2018-07-04,2.9.3181,4.0.3 and up,42145.0,False,0.0,0.8611111111111112
Flow Free,GAME,4.3,1295625.0,"100,000,000+",Free,Everyone,Puzzle,2018-04-11,4.0,4.1 and up,1295625.0,False,0.0,0.6558441558441559
Gems or jewels ?,GAME,4.7,171448.0,"10,000,000+",Free,Teen,Puzzle,2018-08-03,1.0.109,4.0 and up,171448.0,False,0.0,0.5641025641025641
Angry Birds Rio,GAME,4.4,2610680.0,"100,000,000+",Free,Everyone,Arcade,2018-07-03,2.6.9,4.1 and up,2610680.0,False,0.0,0.38461538461538464
Candy Crush Jelly Saga,GAME,4.3,1300619.0,"50,000,000+",Free,Everyone,Puzzle,2018-07-20,2.1.10,4.0 and up,1300619.0,False,0.0,0.2876712328767123
Cut the Rope FULL FREE,GAME,4.4,2123793.0,"100,000,000+",Free,Everyone,Puzzle,2018-07-05,3.7.2,4.1 and up,2123793.0,False,0.0,0.5
Angry Birds Classic,GAME,4.4,5566908.0,"100,000,000+",Free,Everyone,Arcade,2018-05-24,7.9.3,4.1 and up,5566908.0,False,0.0,0.4542124542124542
Best Fiends - Free Puzzle Game,GAME,4.6,1480182.0,"10,000,000+",Free,Everyone,Casual,2018-08-02,5.8.1,Varies with device,1480182.0,False,0.0,1.0
Hill Climb Racing 2,GAME,4.6,2750645.0,"100,000,000+",Free,Everyone,Racing,2018-08-02,1.17.2,4.2 and up,2750645.0,False,0.0,0.734375
Fruit Block - Puzzle Legend,GAME,4.6,125647.0,"10,000,000+",Free,Everyone,Casual,2018-07-23,60,4.1 and up,125647.0,False,0.0,0.0
Bubble Shooter Space,GAME,4.2,4355.0,"1,000,000+",Free,Everyone,Casual,2017-07-17,1.6,2.3 and up,4355.0,False,0.0,0.5833333333333334
1LINE – One Line with One Touch,GAME,4.6,214878.0,"10,000,000+",Free,Everyone,Board,2018-08-03,2.0.4,4.1 and up,214878.0,False,0.0,0.7105263157894737
Bowmasters,GAME,4.7,1536349.0,"50,000,000+",Free,Teen,Action,2018-07-23,2.12.5,4.1 and up,1536349.0,False,0.0,0.5416666666666666
Block Puzzle Classic Legend !,GAME,4.2,17044.0,"5,000,000+",Free,Everyone,Puzzle,2018-04-13,2.9,2.3.3 and up,17044.0,False,0.0,0.6388888888888888
DEAD TARGET: FPS Zombie Apocalypse Survival Games,GAME,4.5,1468638.0,"50,000,000+",Free,Mature 17+,Action,2018-07-23,Varies with device,Varies with device,1468638.0,False,0.0,0.528
Farm Heroes Saga,GAME,4.4,7614407.0,"100,000,000+",Free,Everyone,Casual,2018-07-26,5.1.8,2.3 and up,7614407.0,False,0.0,0.41818181818181815
Dog Run - Pet Dog Simulator,GAME,4.7,48615.0,"10,000,000+",Free,Everyone,Simulation;Action & Adventure,2018-05-22,1.4.12,4.1 and up,48615.0,False,0.0,0.7671232876712328
Candy Bomb,FAMILY,4.4,42145.0,"10,000,000+",Free,Everyone,Casual;Brain Games,2018-07-04,2.9.3181,4.0.3 and up,42145.0,False,0.0,0.8611111111111112
Coloring & Learn,FAMILY,4.4,12753.0,"5,000,000+",Free,Everyone,Educational;Creativity,2018-07-17,1.49,4.0.3 and up,12753.0,False,0.0,0.8157894736842105
Educational Games 4 Kids,FAMILY,4.3,11618.0,"5,000,000+",Free,Everyone,Educational;Education,2018-04-03,2.4,4.1 and up,11618.0,False,0.0,0.6842105263157895
Candy Pop Story,FAMILY,4.7,12948.0,"1,000,000+",Free,Everyone,Casual;Brain Games,2018-05-24,2.0.3165,2.3 and up,12948.0,False,0.0,0.55
Hello Kitty Nail Salon,FAMILY,4.2,369378.0,"50,000,000+",Free,Everyone,Casual;Pretend Play,2018-04-17,1.5,4.1 and up,369378.0,False,0.0,0.5846153846153846
Candy Smash,FAMILY,4.5,11436.0,"1,000,000+",Free,Everyone,Casual;Brain Games,2018-04-17,2.2.3169,4.0.3 and up,11436.0,False,0.0,0.7
Happy Fruits Bomb - Cube Blast,FAMILY,4.5,2150.0,"500,000+",Free,Everyone,Casual;Brain Games,2018-02-01,1.0.3122,4.0.3 and up,2150.0,False,0.0,0.52
Dog Run - Pet Dog Simulator,FAMILY,4.7,48615.0,"10,000,000+",Free,Everyone,Simulation;Action & Adventure,2018-05-22,1.4.12,4.1 and up,48615.0,False,0.0,0.7671232876712328
Coloring book moana,FAMILY,3.9,974.0,"500,000+",Free,Everyone,Art & Design;Pretend Play,2018-01-15,2.0.0,4.0.3 and up,974.0,False,0.0,0.5909090909090909
Baby Panda Care,FAMILY,4.2,108795.0,"10,000,000+",Free,Everyone,Educational;Pretend Play,2018-06-15,8.25.10.00,4.0.3 and up,108795.0,False,0.0,0.64
Bubble Shooter,FAMILY,4.4,59843.0,"5,000,000+",Free,Everyone,Puzzle;Brain Games,2018-01-09,2.3.3122,2.3 and up,59843.0,False,0.0,0.6896551724137931
Baby puzzles,FAMILY,4.3,11950.0,"5,000,000+",Free,Everyone,Educational;Education,2018-07-12,6.1,4.0.3 and up,11950.0,False,0.0,0.47058823529411764
Garden Fruit Legend,FAMILY,4.6,4289.0,"500,000+",Free,Everyone,Casual;Brain Games,2018-07-31,3.5.3183,4.0.3 and up,4289.0,False,0.0,0.7435897435897436
Barbie™ Fashion Closet,FAMILY,4.1,68286.0,"10,000,000+",Free,Everyone,Casual;Creativity,2018-07-30,1.3.7,4.1 and up,68286.0,False,0.0,0.5584415584415584
Candy Day,FAMILY,4.5,11716.0,"1,000,000+",Free,Everyone,Casual;Brain Games,2018-08-03,8.4.3180,4.0 and up,11716.0,False,0.0,0.6842105263157895
ABC Kids - Tracing & Phonics,FAMILY,4.5,36606.0,"10,000,000+",Free,Everyone,Educational;Education,2018-06-22,Varies with device,4.0 and up,36606.0,False,0.0,0.8108108108108109
Barbie Magical Fashion,FAMILY,4.0,328619.0,"10,000,000+",Free,Everyone,Casual;Creativity,2017-10-06,2.2,4.1 and up,328619.0,False,0.0,0.5806451612903226
Farming Simulator 14,FAMILY,4.5,530854.0,"10,000,000+",Free,Everyone,Simulation;Action & Adventure,2017-07-17,1.4.4,2.3.3 and up,530854.0,False,0.0,0.6470588235294118
Educational Games for Kids,FAMILY,4.5,7050.0,"1,000,000+",Free,Everyone,Educational;Education,2018-05-27,2.0,4.0 and up,7050.0,False,0.0,0.8333333333333334
Duolingo: Learn Languages Free,FAMILY,4.7,6294400.0,"100,000,000+",Free,Everyone,Education;Education,2018-08-01,Varies with device,Varies with device,6294400.0,False,0.0,0.8333333333333334
Hot Wheels: Race Off,FAMILY,4.5,520609.0,"10,000,000+",Free,Everyone,Racing;Action & Adventure,2018-06-28,Varies with device,4.4 and up,520609.0,False,0.0,0.7
Baby Tiger Care - My Cute Virtual Pet Friend,FAMILY,4.5,432.0,"100,000+",Free,Everyone 10+,Educational;Education,2018-07-27,1.0.89,4.4 and up,432.0,False,0.0,0.5555555555555556
DisneyNOW – TV Shows & Games,FAMILY,4.3,82471.0,"5,000,000+",Free,Everyone,Entertainment;Music & Video,2018-07-05,Varies with device,4.4 and up,82471.0,False,0.0,0.7777777777777778
Drawing for Kids Learning Games for Toddlers age 3,FAMILY,4.6,29436.0,"1,000,000+",Free,Everyone,Educational;Education,2018-03-21,2.0.5.0,4.1 and up,29436.0,False,0.0,1.0
Baby Panda’s Juice Shop,FAMILY,4.5,19230.0,"5,000,000+",Free,Everyone,Educational;Brain Games,2018-07-12,8.25.10.01,4.0.3 and up,19230.0,False,0.0,1.0
Dr. Panda Restaurant 3,FAMILY,4.2,11126.0,"1,000,000+",Free,Everyone,Educational;Pretend Play,2018-03-23,1.6.4,4.1 and up,11126.0,False,0.0,0.5
Baby ABC in box! Kids alphabet games for toddlers!,FAMILY,4.6,9652.0,"1,000,000+",Free,Everyone,Educational;Education,2018-07-16,2.0.7.4,4.1 and up,9652.0,False,0.0,0.7837837837837838
